Time,Sucata,Sucata_Gusa,Sucata_Hasco,Sucata_MCI1,Sucata_MCI2,Sucata_PH1,Sucata_PH2,Sucata_Recibras,Sucata_Recibras_NF_9828,Sucata_Recicla,Sucata_Retida,Sucata_Usiminas,SucataPH,Sucatinha1,Sucatinha_Topo,Sucatinha2
1/12/2018 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2018 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2018 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2018 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2018 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 7:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 8:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2018 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 9:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2018 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2018 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/12/18 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/12/18 10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/18 06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/18 07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/12/18 08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
